,Unnamed: 0,Unnamed: 0.1,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural,full_address,DPA_POST_TOWN,DPA_STATUS,DPA_MATCH_DESCRIPTION,DPA_THOROUGHFARE_NAME,DPA_Y_COORDINATE,DPA_UPRN,DPA_RPC,DPA_POSTCODE,DPA_ADDRESS,DPA_X_COORDINATE,DPA_ORGANISATION_NAME,DPA_MATCH,DPA_BUILDING_NAME,DPA_lat,DPA_lng,DPA_BUILDING_NUMBER,DPA_DEPENDENT_THOROUGHFARE_NAME,DPA_SUB_BUILDING_NAME
184,126924,126924,,176,Bellenden Road,London,New lotus king,Takeaway/sandwich shop,7844,20,,635633,15,,51.466859,183776,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.073218,SE15 4BW,07/02/2014,fhrs_1_en-GB,1,,FHRS,15,"New lotus king, 176 Bellenden Road, London, SE15 4BW",LONDON,APPROVED,GOOD,BELLENDEN ROAD,176008,2.00003E+11,1,SE15 4BW,"LOTUS HOUSE TAKE AWAY, 176, BELLENDEN ROAD, LONDON, SE15 4BW",533960,LOTUS HOUSE TAKE AWAY,0.8,,-0.072845715,51.46719328,176,,
185,126944,126944,,2,Kirkwood Road,London,Nisa nunhead express,Retailers - other,4613,10,,364994,10,,51.466971,65580,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.058254,SE15 3XX,03/04/2014,fhrs_3_en-GB,3,,FHRS,10,"Nisa nunhead express, 2 Kirkwood Road, London, SE15 3XX",LONDON,APPROVED,GOOD,KIRKWOOD ROAD,175905,2.00003E+11,1,SE15 3XX,"NUNHEAD EXPRESS, 2, KIRKWOOD ROAD, LONDON, SE15 3XX",535021,NUNHEAD EXPRESS,0.9,,-0.057619813,51.46601576,2,,
186,126947,126947,,67,Peckham Road,London,No67,Restaurant/Cafe/Canteen,1,10,,363809,10,,51.474304,177107,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.079787,SE5 8UH,10/07/2012,fhrs_3_en-GB,3,,FHRS,10,"No67, 67 Peckham Road, London, SE5 8UH",LONDON,APPROVED,PARTIAL,PECKHAM ROAD,176772,2.00003E+11,2,SE5 8UH,"67, PECKHAM ROAD, LONDON, SE5 8UH",533469,,0.7,,-0.079621803,51.47417484,67,,
187,126948,126948,Buchan Tenants Hall,,Salisbury Terrace,London,Nolo buchans tenants  residents association,Other catering premises,7841,,,363803,,,51.46562382,177099,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.053304927,,14/02/2011,fhrs_exempt_en-GB,Exempt,,FHRS,,"Nolo buchans tenants  residents association, Buchan Tenants Hall, Salisbury Terrace, London",LONDON,APPROVED,PARTIAL,CANTERBURY TERRACE,183233,202119969,2,NW6 5DX,"CARLTON HOUSE TENANTS & RESIDENTS HALL, CARLTON HOUSE, CANTERBURY TERRACE, LONDON, NW6 5DX",525003,CARLTON HOUSE TENANTS & RESIDENTS HALL,0.7,CARLTON HOUSE,-0.199166017,51.53417205,,,
188,126950,126950,,63,Peckham High Street,London,Noodle house,Restaurant/Cafe/Canteen,1,10,,363590,15,,51.473716,175419,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.07241,SE15 5EB,12/09/2013,fhrs_2_en-GB,2,,FHRS,10,"Noodle house, 63 Peckham High Street, London, SE15 5EB",LONDON,APPROVED,EXACT,PECKHAM HIGH STREET,176719,2.00003E+11,1,SE15 5EB,"63, PECKHAM HIGH STREET, LONDON, SE15 5EB",534102,,1,,-0.070533116,51.47354901,63,,
189,126957,126957,,56,Nunhead Lane,London,Nunhead green community centre,Other catering premises,7841,5,,364059,10,,51.463807,2024,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.061556,SE15 3TU,17/07/2003,fhrs_4_en-GB,4,,FHRS,0,"Nunhead green community centre, 56 Nunhead Lane, London, SE15 3TU",LONDON,APPROVED,PARTIAL,NUNHEAD LANE,175691,2.00003E+11,1,SE15 3TT,"5 NEW JAMES COURT, NUNHEAD LANE, LONDON, SE15 3TT",534735,,0.7,5 NEW JAMES COURT,-0.061816042,51.46416078,,,
190,126958,126958,,108,Evelina Road,London,Nunhead pound express,Retailers - other,4613,5,,363328,10,,51.466607,172678,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.056326,SE15 3HL,13/10/2009,fhrs_4_en-GB,4,,FHRS,5,"Nunhead pound express, 108 Evelina Road, London, SE15 3HL",LONDON,APPROVED,GOOD,EVELINA ROAD,175954,2.00003E+11,1,SE15 3HL,"HAIR STYLE PLUS, 108, EVELINA ROAD, LONDON, SE15 3HL",535086,HAIR STYLE PLUS,0.8,,-0.056665939,51.4664406,108,,
191,126962,126962,,43A,Peckham High Street,London,O'bar/obalande suya,Restaurant/Cafe/Canteen,1,10,,364370,10,,51.473716,2843,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.07241,SE15 5EB,14/08/2012,fhrs_3_en-GB,3,,FHRS,10,"O'bar/obalande suya, 43A, Peckham High Street, London, SE15 5EB",LONDON,APPROVED,PARTIAL,PECKHAM HIGH STREET,176740,2.00003E+11,1,SE15 5EB,"JESUS CARES INTERNATIONAL, 43A, PECKHAM HIGH STREET, LONDON, SE15 5EB",534042,JESUS CARES INTERNATIONAL,0.7,43A,-0.071388536,51.47375193,,,
192,126977,126977,The Old Nuns Head,15,Nunhead Green,London,Old nuns head,Pub/bar/nightclub,7843,20,,729162,15,,51.465286,184938,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.05965,SE15 3QQ,04/11/2014,fhrs_1_en-GB,1,,FHRS,15,"Old nuns head, The Old Nuns Head, 15 Nunhead Green, London, SE15 3QQ",LONDON,APPROVED,GOOD,NUNHEAD GREEN,175819,2.00003E+11,1,SE15 3QQ,"OLD NUNS HEAD, 15, NUNHEAD GREEN, LONDON, SE15 3QQ",534883,OLD NUNS HEAD,0.9,,-0.05963803,51.46527581,15,,
193,127003,127003,,90,Astbury Road,London,Ownlife ltd,Hospitals/Childcare/Caring Premises,5,5,,364839,5,,51.475812,54357,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.055027,SE15 2NW,19/01/2006,fhrs_5_en-GB,5,,FHRS,5,"Ownlife ltd, 90 Astbury Road, London, SE15 2NW",LONDON,APPROVED,GOOD,ASTBURY ROAD,176998,2.00003E+11,1,SE15 2NW,"90, ASTBURY ROAD, LONDON, SE15 2NW",535188,,0.9,,-0.054799415,51.47579799,90,,
194,127007,127007,,192A,Rye Lane,London,Ozzies cafe,Restaurant/Cafe/Canteen,1,10,,362681,0,,51.467136,107665,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066583,SE15 4NF,22/10/2014,fhrs_4_en-GB,4,,FHRS,10,"Ozzies cafe, 192A, Rye Lane, London, SE15 4NF",LONDON,APPROVED,GOOD,RYE LANE,176005,2.00003E+11,1,SE15 4NF,"OZZIES COFFEE SHOP, 192A, RYE LANE, LONDON, SE15 4NF",534404,OZZIES COFFEE SHOP,0.9,192A,-0.066458748,51.46706114,,,
195,127012,127012,Unit 14 The Aylesham Centre,,Rye Lane,London,Pak butchers (peckham) limited,Retailers - other,4613,20,,364862,10,,51.472746,56499,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068693,SE15 5EW,25/09/2014,fhrs_1_en-GB,1,,FHRS,15,"Pak butchers (peckham) limited, Unit 14 The Aylesham Centre, Rye Lane, London, SE15 5EW",LONDON,APPROVED,GOOD,RYE LANE,176632,2.00003E+11,1,SE15 5EW,"PAK BUTCHERS (PECKHAM) LTD, UNIT 14, AYLESHAM CENTRE, RYE LANE, LONDON, SE15 5EW",534233,PAK BUTCHERS (PECKHAM) LTD,0.8,UNIT 14,-0.068681094,51.47273616,,AYLESHAM CENTRE,
196,127013,127013,,22,Gibbon Road,London,Palace chinese,Takeaway/sandwich shop,7844,5,,364546,5,,51.468035,3347,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.052406,SE15 2AS,22/07/2013,fhrs_4_en-GB,4,,FHRS,10,"Palace chinese, 22 Gibbon Road, London, SE15 2AS",LONDON,APPROVED,EXACT,GIBBON ROAD,176142,2.00003E+11,1,SE15 2AS,"22, GIBBON ROAD, LONDON, SE15 2AS",535375,,1,,-0.05243608,51.46806103,22,,
197,127032,127032,,121-125,Peckham High Street,London,Payless,Retailers - other,4613,10,,362658,5,,51.474134,106820,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.067771,SE15 5SF,14/04/2014,fhrs_4_en-GB,4,,FHRS,0,"Payless, 121-125, Peckham High Street, London, SE15 5SF",LONDON,APPROVED,GOOD,PECKHAM HIGH STREET,176788,10091838110,1,SE15 5SL,"PAYLESS SUPERMARKET, 121-125, PECKHAM HIGH STREET, LONDON, SE15 5SL",534293,PAYLESS SUPERMARKET,0.8,121-125,-0.067758495,51.47412381,,,
198,127033,127033,,94-96,Peckham Road,London,Payless,Retailers - supermarkets/hypermarkets,7840,10,,363953,15,,51.473999,179465,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.07705,SE15 5PY,22/01/2015,fhrs_2_en-GB,2,,FHRS,5,"Payless, 94-96 Peckham Road, London, SE15 5PY",LONDON,APPROVED,GOOD,WICKHAM ROAD,175458,1.00022E+11,1,SE4 1NH,"95, WICKHAM ROAD, LONDON, SE4 1NH",536720,,0.8,,-0.033349001,51.4615914,95,,
199,127036,127036,,176,Peckham High Street,London,Payless food and wine,Retailers - other,4613,20,,363282,0,,51.473707,172186,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.065326,SE15 5EG,14/08/2012,fhrs_1_en-GB,1,,FHRS,10,"Payless food and wine, 176 Peckham High Street, London, SE15 5EG",LONDON,APPROVED,EXACT,PECKHAM HIGH STREET,176745,2.00003E+11,1,SE15 5EG,"PAYLESS FOOD & WINE, 176, PECKHAM HIGH STREET, LONDON, SE15 5EG",534464,PAYLESS FOOD & WINE,1,,-0.06531419,51.47369682,176,,
200,127038,127038,,10-Dec,Gibbon Road,London,Payless supermarket,Retailers - other,4613,10,,362659,10,,51.468035,106887,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.052406,SE15 2AS,03/11/2010,fhrs_3_en-GB,3,,FHRS,5,"Payless supermarket, 10-12 Gibbon Road, London, SE15 2AS",LONDON,APPROVED,GOOD,GIBBON ROAD,176167,2.00003E+11,1,SE15 2AS,"10, GIBBON ROAD, LONDON, SE15 2AS",535355,,0.9,,-0.052714271,51.46829047,10,,
201,127040,127040,,64,Rye Lane,London,Peckham afro foods ltd,Retailers - other,4613,10,,363972,10,,51.471164,180247,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.069782,SE15 5BY,16/04/2014,fhrs_3_en-GB,3,,FHRS,10,"Peckham afro foods ltd, 64 Rye Lane, London, SE15 5BY",LONDON,APPROVED,EXACT,RYE LANE,176423,2.00003E+11,1,SE15 5BY,"AFRO FOODS, 64, RYE LANE, LONDON, SE15 5BY",534173,AFRO FOODS,1,,-0.069623741,51.47087222,64,,
202,127041,127041,,71-73,Rye Lane,London,Peckham afro foods ltd,Retailers - other,4613,10,,542871,10,,51.471369,182512,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.069169,SE15 5EX,14/04/2014,fhrs_3_en-GB,3,,FHRS,10,"Peckham afro foods ltd, 71-73 Rye Lane, London, SE15 5EX",LONDON,APPROVED,EXACT,RYE LANE,176478,2.00003E+11,1,SE15 5EX,"PECKHAM AFRO FOODS, 71-73, RYE LANE, LONDON, SE15 5EX",534204,PECKHAM AFRO FOODS,1,71-73,-0.06915682,51.47135913,,,
203,127042,127042,,50,Rye Lane,London,Peckham greengrocers,Retailers - other,4613,0,,363044,0,,51.471164,1413,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.069782,SE15 5BY,14/04/2014,fhrs_4_en-GB,4,,FHRS,10,"Peckham greengrocers, 50 Rye Lane, London, SE15 5BY",LONDON,APPROVED,EXACT,RYE LANE,176458,2.00003E+11,1,SE15 5BY,"PECKHAM GREENGROCERS, 50, RYE LANE, LONDON, SE15 5BY",534161,PECKHAM GREENGROCERS,1,,-0.069783131,51.47118959,50,,
204,127043,127043,,24,Elm Grove,London,Peckham liberal club,Pub/bar/nightclub,7843,10,,364669,5,,51.470788,41748,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.071008,SE15 5DE,09/05/2013,fhrs_4_en-GB,4,,FHRS,5,"Peckham liberal club, 24 Elm Grove, London, SE15 5DE",LONDON,APPROVED,EXACT,ELM GROVE,176410,2.00003E+11,1,SE15 5DE,"PECKHAM LIBERAL CLUB, 24, ELM GROVE, LONDON, SE15 5DE",534078,PECKHAM LIBERAL CLUB,1,,-0.070995606,51.47077789,24,,
205,127045,127045,Unit 4,Dec-16,Blenheim Grove,London,Peckham refreshment rooms,Restaurant/Cafe/Canteen,1,10,,554959,10,,51.469437,182670,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070302,SE15 4QL,22/01/2015,fhrs_3_en-GB,3,,FHRS,10,"Peckham refreshment rooms, Unit 4, 12-16 Blenheim Grove, London, SE15 4QL",LONDON,APPROVED,PARTIAL,BLENHEIM GROVE,176238,2.00003E+11,2,SE15 4QS,"ALL SAINTS VICARAGE, BLENHEIM GROVE, LONDON, SE15 4QS",534202,,0.7,ALL SAINTS VICARAGE,-0.069276653,51.46920286,,,
206,127046,127046,,95A,Rye Lane,London,Peckhamplex,Other catering premises,7841,10,,421379,0,,51.469866,43521,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068008,SE15 4ST,22/08/2012,fhrs_4_en-GB,4,,FHRS,0,"Peckhamplex, 95A, Rye Lane, London, SE15 4ST",LONDON,APPROVED,PARTIAL,RYE LANE,176444,2.00003E+11,1,SE15 4ST,"PREMIER CINEMA, 95A, RYE LANE, LONDON, SE15 4ST",534227,PREMIER CINEMA,0.7,95A,-0.068838777,51.47104814,,,
207,127053,127053,,28,Peckham High Street,London,Persepolis - taste of persia,Retailers - other,4613,10,,364810,0,,51.473393,53346,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.072453,SE15 5DT,12/10/2010,fhrs_4_en-GB,4,,FHRS,0,"Persepolis - taste of persia, 28 Peckham High Street, London, SE15 5DT",LONDON,APPROVED,GOOD,PECKHAM HIGH STREET,176693,2.00003E+11,1,SE15 5DT,"PERSEOPOLIS FOOD, 28-30, PECKHAM HIGH STREET, LONDON, SE15 5DT",534010,PERSEOPOLIS FOOD,0.8,28-30,-0.071866817,51.47333714,,,
208,127058,127058,,63,Choumert Road,London,Petitou,Restaurant/Cafe/Canteen,1,5,,364786,0,,51.46755,51426,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070986,SE15 4AR,31/08/2012,fhrs_5_en-GB,5,,FHRS,0,"Petitou, 63 Choumert Road, London, SE15 4AR",LONDON,APPROVED,GOOD,CHOUMERT ROAD,176035,2.00003E+11,1,SE15 4AR,"PETITOU CAFE, 63, CHOUMERT ROAD, LONDON, SE15 4AR",534045,PETITOU CAFE,0.8,,-0.071612534,51.4674158,63,,
209,127072,127072,,38,Shenley Road,London,Pished fish smokery,Other catering premises,7841,5,,733883,5,,51.472515,184739,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.080927,SE5 8NN,12/01/2015,fhrs_4_en-GB,4,,FHRS,10,"Pished fish smokery, 38 Shenley Road, London, SE5 8NN",LONDON,APPROVED,EXACT,SHENLEY ROAD,176572,2.00003E+11,1,SE5 8NN,"38, SHENLEY ROAD, LONDON, SE5 8NN",533387,,1,,-0.080877209,51.47239687,38,,
210,127098,127098,,131,Queens Road,London,Pound time plus,Retailers - other,4613,10,,542870,0,,51.475145,182511,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.058728,SE15 2NB,15/03/2013,fhrs_4_en-GB,4,,FHRS,0,"Pound time plus, 131 Queens Road, London, SE15 2NB",LONDON,HISTORICAL,GOOD,QUEENS ROAD,176764,2.00003E+11,1,SE15 2ND,"131A-131B, QUEENS ROAD, LONDON, SE15 2ND",534931,,0.9,131A-131B,-0.058586994,51.47375648,,,
211,127101,127101,Unit 5-13 The Aylesham Centre,,Rye Lane,London,Poundland,Retailers - other,4613,0,,449228,0,,51.472746,176955,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068693,SE15 5EW,24/08/2012,fhrs_5_en-GB,5,,FHRS,5,"Poundland, Unit 5-13 The Aylesham Centre, Rye Lane, London, SE15 5EW",LONDON,APPROVED,PARTIAL,RYE LANE,176632,2.00003E+11,1,SE15 5EW,"HOLLAND & BARRETT LTD, UNIT 9, AYLESHAM CENTRE, RYE LANE, LONDON, SE15 5EW",534233,HOLLAND & BARRETT LTD,0.7,UNIT 9,-0.068681094,51.47273616,,AYLESHAM CENTRE,
212,127102,127102,Unit 1 To 2 Bellenden Road Bu,,Bellenden Road,London,Poundstretcher ltd,Retailers - other,4613,5,,421381,0,,51.46886,50439,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.072989,SE15 4RF,02/02/2011,fhrs_5_en-GB,5,,FHRS,5,"Poundstretcher ltd, Unit 1 To 2 Bellenden Road Bu, Bellenden Road, London, SE15 4RF",LONDON,APPROVED,GOOD,BELLENDEN ROAD,176222,2.00003E+11,2,SE15 4RF,"UNIT 1, BELLENDEN ROAD BUSINESS CENTRE, BELLENDEN ROAD, LONDON, SE15 4RF",533930,,0.8,BELLENDEN ROAD BUSINESS CENTRE,-0.073196329,51.46912347,,,UNIT 1
213,127122,127122,,12,Peckham High Street,London,Price cutter food & wine,Retailers - other,4613,5,,363757,5,,51.473393,176724,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.072453,SE15 5DT,03/02/2011,fhrs_5_en-GB,5,,FHRS,5,"Price cutter food & wine, 12 Peckham High Street, London, SE15 5DT",LONDON,APPROVED,PARTIAL,PECKHAM HIGH STREET,176704,10013529700,1,SE15 5DT,"FLAT B, 12, PECKHAM HIGH STREET, LONDON, SE15 5DT",533946,,0.7,,-0.072783586,51.47345114,12,,FLAT B
214,127123,127123,,51-57,Rye Lane,London,Primark,Retailers - other,4613,,,433579,,,51.471885,21632,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.069349,SE15 5EY,21/11/2011,fhrs_exempt_en-GB,Exempt,,FHRS,,"Primark, 51-57 Rye Lane, London, SE15 5EY",LONDON,APPROVED,GOOD,PECKHAM RYE,175666,2.00003E+11,1,SE15 3NX,"51, PECKHAM RYE, LONDON, SE15 3NX",534512,,0.8,,-0.065033768,51.46398912,51,,
215,127124,127124,,111,Bellenden Road,London,Prince albert,Pub/bar/nightclub,7843,10,,364146,0,,51.467913,2353,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.072281,SE15 4QY,16/04/2007,fhrs_4_en-GB,4,,FHRS,0,"Prince albert, 111 Bellenden Road, London, SE15 4QY",LONDON,APPROVED,EXACT,BELLENDEN ROAD,176128,2.00003E+11,1,SE15 4QY,"PRINCE ALBERT, 111, BELLENDEN ROAD, LONDON, SE15 4QY",533998,PRINCE ALBERT,1,,-0.072253532,51.46826266,111,,
216,127137,127137,,39,Nunhead Green,London,Pyrotechnist arms,Pub/bar/nightclub,7843,10,,729152,10,,51.465307,184801,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.058224,SE15 3QF,05/11/2014,fhrs_3_en-GB,3,,FHRS,10,"Pyrotechnist arms, 39 Nunhead Green, London, SE15 3QF",LONDON,APPROVED,GOOD,NUNHEAD GREEN,175909,2.00003E+11,1,SE15 3QF,"THE PYROTECHNISTS, 39, NUNHEAD GREEN, LONDON, SE15 3QF",534980,THE PYROTECHNISTS,0.8,,-0.058208162,51.46606148,39,,
217,127143,127143,,2b,Kings Grove,London,Queen's coffee bar,Restaurant/Cafe/Canteen,1,,,363820,,,51.475145,177348,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.058728,SE15 2NB,29/05/2014,fhrs_5_en-GB,5,,FHRS,,"Queen's coffee bar, 2b, Kings Grove, London, SE15 2NB",LONDON,HISTORICAL,GOOD,KINGS GROVE,176776,2.00003E+11,1,SE15 2NB,"QUEENS COFFEE BAR, 2B, KINGS GROVE, LONDON, SE15 2NB",534912,QUEENS COFFEE BAR,0.9,2B,-0.058855819,51.47386884,,,
218,127144,127144,,23-25,Peckham High Street,London,Queens kitchen,Takeaway/sandwich shop,7844,10,,362637,10,,51.473716,105858,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.07241,SE15 5EB,17/10/2014,fhrs_2_en-GB,2,,FHRS,15,"Queens kitchen, 23-25 Peckham High Street, London, SE15 5EB",LONDON,APPROVED,GOOD,PECKHAM HIGH STREET,176737,2.00003E+11,1,SE15 5EB,"QUEENS KITCHEN, 23, PECKHAM HIGH STREET, LONDON, SE15 5EB",533962,QUEENS KITCHEN,0.9,,-0.072540851,51.4737439,23,,
219,127145,127145,,64-72,Queens Road,London,Queens oak care centre,Hospitals/Childcare/Caring Premises,5,5,,363087,5,,51.473535,15063,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.060337,SE15 2QL,21/01/2014,fhrs_5_en-GB,5,,FHRS,5,"Queens oak care centre, 64-72 Queens Road, London, SE15 2QL",LONDON,APPROVED,EXACT,QUEENS ROAD,176735,2.00003E+11,1,SE15 2QL,"QUEENS OAK CARE CENTRE, 64-72, QUEENS ROAD, LONDON, SE15 2QL",534811,QUEENS OAK CARE CENTRE,1,64-72,-0.060324804,51.47352446,,,
220,127148,127148,,62,Nunhead Lane,London,R c patel,Retailers - other,4613,5,,363053,5,,51.464633,1422,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.059865,SE15 3QE,29/02/2012,fhrs_5_en-GB,5,,FHRS,0,"R c patel, 62 Nunhead Lane, London, SE15 3QE",LONDON,APPROVED,EXACT,NUNHEAD LANE,175731,2.00003E+11,1,SE15 3QE,"62, NUNHEAD LANE, LONDON, SE15 3QE",534935,,1,,-0.058923467,51.46447263,62,,
221,127151,127151,Baptist Church,,Amott Road,London,Rainbow breakfast and after school club,Hospitals/Childcare/Caring Premises,5,10,,363073,0,,51.463914,1458,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070247,SE15 4HU,13/09/2012,fhrs_4_en-GB,4,,FHRS,5,"Rainbow breakfast and after school club, Baptist Church, Amott Road, London, SE15 4HU",LONDON,APPROVED,PARTIAL,AMOTT ROAD,175598,2.00003E+11,1,SE15 4HU,"AMOTT ROAD BAPTIST CHURCH, AMOTT ROAD, LONDON, SE15 4HU",534047,AMOTT ROAD BAPTIST CHURCH,0.7,,-0.071749317,51.46348826,,,
222,127156,127156,,157-159,Peckham Hill Street,London,Rakhs news,Retailers - other,4613,10,,362967,5,,51.474661,1363,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.06867,SE15 5JZ,13/01/2011,fhrs_4_en-GB,4,,FHRS,5,"Rakhs news, 157-159, Peckham Hill Street, London, SE15 5JZ",LONDON,APPROVED,GOOD,PECKHAM HILL STREET,176844,2.00003E+11,1,SE15 5JZ,"RAKIS NEWS, 157-159, PECKHAM HILL STREET, LONDON, SE15 5JZ",534229,RAKIS NEWS,0.8,157-159,-0.068658188,51.47464222,,,
223,127165,127165,Red Cow,190-192,Peckham High Street,London,Red cow,Pub/bar/nightclub,7843,10,,363881,10,,51.473707,178213,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.065326,SE15 5EG,31/10/2011,fhrs_2_en-GB,2,,FHRS,15,"Red cow, Red Cow, 190-192, Peckham High Street, London, SE15 5EG",LONDON,APPROVED,GOOD,PECKHAM HIGH STREET,176748,2.00003E+11,2,SE15 5EG,"THE RED COW, 188-190, PECKHAM HIGH STREET, LONDON, SE15 5EG",534545,THE RED COW,0.9,188-190,-0.064147487,51.47370454,,,
224,127192,127192,The Peckham Hill Street Surger,143-145,Peckham Hill Street,London,Rising stars nursery,Hospitals/Childcare/Caring Premises,5,10,,729115,5,,51.474707,184010,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068682,SE15 5JZ,11/04/2014,fhrs_4_en-GB,4,,FHRS,5,"Rising stars nursery, The Peckham Hill Street Surger, 143-145, Peckham Hill Street, London, SE15 5JZ",LONDON,APPROVED,GOOD,PECKHAM HILL STREET,176880,2.00003E+11,1,SE15 5JZ,"RISING STARS NURSERY, 143-145, PECKHAM HILL STREET, LONDON, SE15 5JZ",534222,RISING STARS NURSERY,0.9,143-145,-0.068745254,51.47496739,,,
225,127195,127195,,146-150,Rye Lane,London,Rnr green grocers,Retailers - other,4613,5,,363377,5,,51.469024,173378,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068174,SE15 4RZ,04/08/2010,fhrs_4_en-GB,4,,FHRS,10,"Rnr green grocers, 146-150, Rye Lane, London, SE15 4RZ",LONDON,APPROVED,GOOD,RYE LANE,176236,2.00003E+11,1,SE15 4ST,"149, RYE LANE, LONDON, SE15 4ST",534311,,0.9,,-0.067709092,51.46915905,149,,
226,127199,127199,,46,Peckham Road,London,Rock news,Retailers - other,4613,5,,363989,10,,51.473606,1836,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.079989,SE5 8PX,27/05/2011,fhrs_4_en-GB,4,,FHRS,5,"Rock news, 46 Peckham Road, London, SE5 8PX",LONDON,APPROVED,GOOD,PECKHAM ROAD,176687,2.00003E+11,1,SE5 8PX,"ROCKY NEWS, 46, PECKHAM ROAD, LONDON, SE5 8PX",533372,ROCKY NEWS,0.8,,-0.081049682,51.47343384,46,,
227,127212,127212,,177-179,Rye Lane,London,Roosters hut,Takeaway/sandwich shop,7844,10,,729151,5,,51.467685,184794,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066603,SE15 4TP,04/11/2014,fhrs_3_en-GB,3,,FHRS,10,"Roosters hut, 177-179, Rye Lane, London, SE15 4TP",LONDON,APPROVED,PARTIAL,RYE LANE,176129,2.00003E+11,1,SE15 4TP,"CHICKEN COTTAGE, 177-179, RYE LANE, LONDON, SE15 4TP",534356,CHICKEN COTTAGE,0.7,177-179,-0.067102259,51.46818684,,,
228,127214,127214,,169,Rye Lane,London,Ropharm chemist,Retailers - other,4613,,,362834,,,51.468604,1243,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.067241,SE15 4TL,08/05/2007,fhrs_exempt_en-GB,Exempt,,FHRS,,"Ropharm chemist, 169 Rye Lane, London, SE15 4TL",LONDON,APPROVED,EXACT,RYE LANE,176160,2.00003E+11,1,SE15 4TL,"ROPHARM CHEMIST, 169, RYE LANE, LONDON, SE15 4TL",534350,ROPHARM CHEMIST,1,,-0.067176814,51.46846684,169,,
